,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,seed,model,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,lambda_1_finetuning,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
350,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,-0.028*x0**3 - 0.009*x0**2*x1 - 0.02*x0**2*x2 + 0.336*x0**2 + 0.002*x0*x1**2 + 1.005*x0*x1*x2 + 0.016*x0*x1 - 0.007*x0*x2**2 + 0.135*x0*x2 - 1.094*x0 + 0.008*x1**3 + 0.006*x1**2*x2 - 0.113*x1**2 + 0.004*x1*x2**2 - 0.098*x1*x2 + 0.578*x1 - 0.001*x2**3 + 0.09*x2 - 0.059,0.003993925040388742,0.003927092253505527,0.0040164538220471835,0.9999841760733568,0.9999838680986953,False,1.156,20.0,1.0,7.887421565688833e-08,0.9999999999999938,0.9999999999999934,1.0*x0*x1*x2,695
351,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,0.001*x0**2*x1 - 0.005*x0**2 + 0.002*x0*x1**2 + 1.001*x0*x1*x2 - 0.02*x0*x1 - 0.002*x0*x2**2 + 0.007*x0*x2 + 0.039*x0 + 0.001*x1**3 + 0.001*x1**2*x2 - 0.02*x1**2 - 0.001*x1*x2**2 + 0.092*x1 - 0.006*x2**3 + 0.065*x2**2 - 0.193*x2 + 0.031,0.0004682877650205668,0.000469147279079107,0.00047241817017941543,0.9999997794570112,0.9999997768210724,False,2.496,20.0,1.0,7.88428381509627e-08,0.9999999999999938,0.9999999999999934,1.0*x0*x1*x2,1288
352,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,-0.001*x0*x1**2 + 0.999*x0*x1*x2 + 0.01*x0*x1 - 0.016*x0 - 0.002*x1**3 - 0.001*x1**2*x2 + 0.029*x1**2 - 0.001*x1*x2**2 + 0.014*x1*x2 - 0.123*x1 + 0.004*x2**2 - 0.034*x2 + 0.161,0.00022711708943207238,0.0002220474883814212,0.00022537910201379197,0.999999949415428,0.9999999492042604,False,6.951,20.0,1.0,7.88428702866172e-08,0.9999999999999938,0.9999999999999934,1.0*x0*x1*x2,3171
353,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,8.129152927298642e-08,8.128344916042802e-08,8.014308957544207e-08,0.9999999999999934,0.9999999999999936,True,8.277,20.0,1.0,7.951658964949981e-08,0.9999999999999937,0.9999999999999933,1.0*x0*x1*x2,3703
354,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,8.129152927298642e-08,8.128344916042802e-08,8.014308957544207e-08,0.9999999999999934,0.9999999999999936,True,8.273,20.0,1.0,7.951658964949981e-08,0.9999999999999937,0.9999999999999933,1.0*x0*x1*x2,3703
355,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,0.004*x0**3 + 0.003*x0**2*x1 - 0.009*x0**2*x2 - 0.02*x0**2 + 0.004*x0*x1**2 + 0.988*x0*x1*x2 + 0.001*x0*x1 - 0.004*x0*x2**2 + 0.12*x0*x2 - 0.156*x0 + 0.016*x1**3 - 0.013*x1**2*x2 - 0.118*x1**2 - 0.011*x1*x2**2 + 0.189*x1*x2 + 0.015*x1 + 0.025*x2**3 - 0.174*x2**2 + 0.357,0.002757273573224005,0.0027049811357210845,0.0026790818892440953,0.9999927021214402,0.9999928225202307,False,1.251,20.0,1.0,7.944613091625542e-08,0.9999999999999937,0.9999999999999937,1.0*x0*x1*x2,585
356,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,0.002*x0**3 + 0.002*x0**2*x1 + 0.004*x0**2*x2 - 0.035*x0**2 + 0.001*x0*x1**2 + 1.003*x0*x1*x2 - 0.024*x0*x1 + 0.004*x0*x2**2 - 0.057*x0*x2 + 0.227*x0 + 0.002*x1*x2**2 - 0.023*x1*x2 + 0.073*x1 + 0.004*x2**3 - 0.059*x2**2 + 0.295*x2 - 0.56,0.0006481353350521873,0.0006477372623883832,0.0006372551861641711,0.9999995956796415,0.9999995939058277,False,2.692,20.0,1.0,7.937370750004402e-08,0.9999999999999937,0.9999999999999937,1.0*x0*x1*x2,1279
357,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,8.547069086841406e-08,8.033588991841918e-08,7.943484621224333e-08,0.9999999999999936,0.9999999999999937,True,4.153,20.0,1.0,7.950149506517205e-08,0.9999999999999937,0.9999999999999937,1.0*x0*x1*x2,1819
358,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,8.547069086841406e-08,8.033588991841918e-08,7.943484621224333e-08,0.9999999999999936,0.9999999999999937,True,4.285,20.0,1.0,7.950149506517205e-08,0.9999999999999937,0.9999999999999937,1.0*x0*x1*x2,1819
359,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,8.547069086841406e-08,8.033588991841918e-08,7.943484621224333e-08,0.9999999999999936,0.9999999999999937,True,4.156,20.0,1.0,7.950149506517205e-08,0.9999999999999937,0.9999999999999937,1.0*x0*x1*x2,1819
360,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.586404900304282e-08,7.81936512501084e-08,7.994460443159801e-08,0.9999999999999937,0.9999999999999936,True,1.607,20.0,1.0,7.997774635351794e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,686
361,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.586404900304282e-08,7.81936512501084e-08,7.994460443159801e-08,0.9999999999999937,0.9999999999999936,True,1.75,20.0,1.0,7.997774635351794e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,686
362,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.586404900304282e-08,7.81936512501084e-08,7.994460443159801e-08,0.9999999999999937,0.9999999999999936,True,1.63,20.0,1.0,7.997774635351794e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,686
363,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.586404900304282e-08,7.81936512501084e-08,7.994460443159801e-08,0.9999999999999937,0.9999999999999936,True,1.745,20.0,1.0,7.997774635351794e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,686
364,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.586404900304282e-08,7.81936512501084e-08,7.994460443159801e-08,0.9999999999999937,0.9999999999999936,True,1.61,20.0,1.0,7.997774635351794e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,686
365,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,0.006*x0**3 - 0.013*x0**2*x1 - 0.004*x0**2*x2 - 0.009*x0*x1**2 + 0.989*x0*x1*x2 + 0.175*x0*x1 - 0.001*x0*x2**2 + 0.072*x0*x2 - 0.389*x0 + 0.027*x1**3 + 0.003*x1**2*x2 - 0.23*x1**2 + 0.003*x1*x2**2 + 0.38*x1 + 0.02*x2**3 - 0.186*x2**2 + 0.408*x2 - 0.183,0.002748530553965196,0.0026379084572528003,0.0026781305355620824,0.999992721265963,0.9999928276168345,False,1.23,20.0,1.0,7.894266755652901e-08,0.9999999999999938,0.9999999999999936,1.0*x0*x1*x2,717
366,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,0.006*x0**3 - 0.013*x0**2*x1 - 0.004*x0**2*x2 - 0.009*x0*x1**2 + 0.989*x0*x1*x2 + 0.175*x0*x1 - 0.001*x0*x2**2 + 0.072*x0*x2 - 0.389*x0 + 0.027*x1**3 + 0.003*x1**2*x2 - 0.23*x1**2 + 0.003*x1*x2**2 + 0.38*x1 + 0.02*x2**3 - 0.186*x2**2 + 0.408*x2 - 0.183,0.002748530553965196,0.0026379084572528003,0.0026781305355620824,0.999992721265963,0.9999928276168345,False,2.828,20.0,1.0,7.894266755652901e-08,0.9999999999999938,0.9999999999999936,1.0*x0*x1*x2,1475
367,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,-0.003*x0**2 + 1.0*x0*x1*x2 - 0.001*x0*x1 - 0.004*x0*x2 + 0.015*x0 - 0.003*x1*x2 + 0.007*x1 + 0.001*x2**3 - 0.007*x2**2 + 0.031*x2 - 0.05,5.716891839663991e-05,5.7302119417783084e-05,5.8735230109320026e-05,0.9999999966852902,0.9999999965501728,True,7.881,20.0,1.0,7.89340788029676e-08,0.9999999999999938,0.9999999999999936,1.0*x0*x1*x2,3633
368,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,8.021677807429964e-08,8.194930012865089e-08,8.026666272305157e-08,0.9999999999999934,0.9999999999999936,True,15.509,20.0,1.0,7.892806214438786e-08,0.9999999999999938,0.9999999999999936,1.0*x0*x1*x2,7124
369,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,8.021677807429964e-08,8.194930012865089e-08,8.026666272305157e-08,0.9999999999999934,0.9999999999999936,True,15.574,20.0,1.0,7.892806214438786e-08,0.9999999999999938,0.9999999999999936,1.0*x0*x1*x2,7124
370,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12345,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,0.013*x0**3 + 0.006*x0**2*x1 + 0.004*x0**2*x2 - 0.159*x0**2 + 1.0*x0*x1*x2 - 0.045*x0*x1 - 0.002*x0*x2**2 - 0.017*x0*x2 + 0.565*x0 - 0.002*x1**3 - 0.001*x1**2*x2 + 0.017*x1**2 - 0.002*x1*x2**2 + 0.014*x1*x2 - 0.003*x2**3 + 0.04*x2**2 - 0.107*x2 - 0.432,0.0011748800855845235,0.0011326157752802532,0.0011312095350943356,0.9999987242735064,0.9999987203649877,False,1.292,20.0,20.0,0.0011312095350943356,0.9999987203649877,0.999998670308091,0.013*x0**3 + 0.006*x0**2*x1 + 0.004*x0**2*x2 - 0.159*x0**2 + 1.0*x0*x1*x2 - 0.045*x0*x1 - 0.002*x0*x2**2 - 0.017*x0*x2 + 0.565*x0 - 0.002*x1**3 - 0.001*x1**2*x2 + 0.017*x1**2 - 0.002*x1*x2**2 + 0.014*x1*x2 - 0.003*x2**3 + 0.04*x2**2 - 0.107*x2 - 0.432,705
371,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12345,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2 - 0.001*x1*x2 - 0.001*x2**2 + 0.003*x2 - 0.002,8.543674124871567e-06,8.413671097096758e-06,8.356599427810624e-06,0.9999999999268756,0.9999999999301672,True,2.921,20.0,1.0,7.99362011681543e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,1385
372,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12345,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2 - 0.001*x1*x2 - 0.001*x2**2 + 0.003*x2 - 0.002,8.543674124871567e-06,8.413671097096758e-06,8.356599427810624e-06,0.9999999999268756,0.9999999999301672,True,3.066,20.0,1.0,7.99362011681543e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,1385
373,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12345,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2 - 0.001*x1*x2 - 0.001*x2**2 + 0.003*x2 - 0.002,8.543674124871567e-06,8.413671097096758e-06,8.356599427810624e-06,0.9999999999268756,0.9999999999301672,True,2.928,20.0,1.0,7.99362011681543e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,1385
374,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,12345,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2 - 0.001*x1*x2 - 0.001*x2**2 + 0.003*x2 - 0.002,8.543674124871567e-06,8.413671097096758e-06,8.356599427810624e-06,0.9999999999268756,0.9999999999301672,True,3.025,20.0,1.0,7.99362011681543e-08,0.9999999999999936,0.9999999999999937,1.0*x0*x1*x2,1385
375,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,-0.011*x0**3 - 0.004*x0**2*x1 - 0.01*x0**2*x2 + 0.142*x0**2 - 0.01*x0*x1**2 + 1.006*x0*x1*x2 + 0.07*x0*x1 + 0.007*x0*x2**2 - 0.503*x0 - 0.047*x1**3 + 0.005*x1**2*x2 + 0.452*x1**2 + 0.037*x1*x2**2 - 0.275*x1*x2 - 1.004*x1 + 0.044*x2**3 - 0.551*x2**2 + 2.038*x2 - 0.586,0.0051291303611663355,0.005272681586643842,0.005330856110812107,0.9999724039681951,0.9999715819731259,False,1.08,20.0,1.0,7.945057268885898e-08,0.9999999999999937,0.9999999999999939,1.0*x0*x1*x2,519
376,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,0.002*x0**2 + 1.0*x0*x1*x2 + 0.001*x0*x1 - 0.004*x0*x2 - 0.002*x1**3 + 0.018*x1**2 + 0.002*x1*x2 - 0.054*x1 + 0.001*x2**3 - 0.007*x2**2 + 0.024*x2 + 0.023,0.0001257684993993491,0.0001309378202588332,0.0001305017490363721,0.9999999829482998,0.9999999829692935,False,2.719,20.0,1.0,7.93280182035295e-08,0.9999999999999937,0.9999999999999939,1.0*x0*x1*x2,1298
377,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.762476339253539e-08,7.889908046544758e-08,7.974334265927876e-08,0.9999999999999938,0.9999999999999937,True,7.54,20.0,1.0,7.93422087632792e-08,0.9999999999999937,0.9999999999999939,1.0*x0*x1*x2,3428
378,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.762476339253539e-08,7.889908046544758e-08,7.974334265927876e-08,0.9999999999999938,0.9999999999999937,True,7.574,20.0,1.0,7.93422087632792e-08,0.9999999999999937,0.9999999999999939,1.0*x0*x1*x2,3428
379,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,123456,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.762476339253539e-08,7.889908046544758e-08,7.974334265927876e-08,0.9999999999999938,0.9999999999999937,True,7.623,20.0,1.0,7.93422087632792e-08,0.9999999999999937,0.9999999999999939,1.0*x0*x1*x2,3428
380,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234567,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,0.006*x0**3 - 0.01*x0**2*x1 - 0.006*x0**2*x2 + 0.001*x0*x1**2 + 0.987*x0*x1*x2 + 0.098*x0*x1 - 0.027*x0*x2**2 + 0.246*x0*x2 - 0.542*x0 + 0.071*x1**3 + 0.022*x1**2*x2 - 0.719*x1**2 - 0.001*x1*x2**2 - 0.078*x1*x2 + 1.964*x1 - 0.041*x2**3 + 0.472*x2**2 - 1.701*x2 + 0.545,0.006531393907730866,0.006253176901284684,0.006242119960473912,0.9999596087969941,0.999961035938399,False,1.212,20.0,1.0,7.917634850572643e-08,0.9999999999999938,0.9999999999999937,1.0*x0*x1*x2,614
381,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234567,ParFamTorch,2,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,-0.001*x0**3 + 0.012*x0**2*x1 + 0.003*x0**2*x2 - 0.053*x0**2 - 0.018*x0*x1**2 + 0.993*x0*x1*x2 + 0.057*x0*x1 - 0.001*x0*x2**2 + 0.18*x0 - 0.006*x1**3 - 0.015*x1**2*x2 + 0.172*x1**2 + 0.001*x1*x2**2 + 0.114*x1*x2 - 0.854*x1 + 0.016*x2**3 - 0.142*x2**2 + 0.249*x2 + 0.403,0.0029841024336040812,0.002953819024586376,0.002963502090901891,0.999990948767645,0.9999912176553573,False,2.547,20.0,1.0,7.918592703162503e-08,0.9999999999999938,0.9999999999999937,1.0*x0*x1*x2,1341
382,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234567,ParFamTorch,5,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.513907880693666e-08,8.14511255076627e-08,7.961506186031028e-08,0.9999999999999936,0.9999999999999937,True,5.265,20.0,1.0,7.917568750171638e-08,0.9999999999999938,0.9999999999999937,1.0*x0*x1*x2,2480
383,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234567,ParFamTorch,10,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.513907880693666e-08,8.14511255076627e-08,7.961506186031028e-08,0.9999999999999936,0.9999999999999937,True,5.406,20.0,1.0,7.917568750171638e-08,0.9999999999999938,0.9999999999999937,1.0*x0*x1*x2,2480
384,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1234567,ParFamTorch,20,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_43_31,mob*kb*T,1.0*x0*x1*x2,7.513907880693666e-08,8.14511255076627e-08,7.961506186031028e-08,0.9999999999999936,0.9999999999999937,True,5.263,20.0,1.0,7.917568750171638e-08,0.9999999999999938,0.9999999999999937,1.0*x0*x1*x2,2480
385,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,1,ParFamTorch,1,0,0.0,0.0,lbfgs,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,feynman_I_8_14,sqrt((x2-x1)**2+(y2-y1)**2),0.456*x0 - 0.553*x1 - 0.371*x2 + 0.26*x3 + 2.861*sqrt(Abs(0.085*x0**2 - 0.248*x0*x1 + 0.014*x0*x2 - 0.081*x0*x3 + 0.043*x0 + 0.145*x1**2 + 0.042*x1*x2 + 0.034*x1*x3 + 0.061*x1 + 0.151*x2**2 - 0.275*x2*x3 + 0.018*x2 + 0.134*x3**2 - 0.075*x3 - 0.026)) + 0.323,0.42414465126190715,0.45088871645018547,0.45342507519545633,0.7920912682382804,0.7944057011839929,False,1.806,21.0,21.0,0.45342507519545633,0.7944057011839929,0.8001099236619483,0.456*x0 - 0.553*x1 - 0.371*x2 + 0.26*x3 + 2.861*sqrt(Abs(0.085*x0**2 - 0.248*x0*x1 + 0.014*x0*x2 - 0.081*x0*x3 + 0.043*x0 + 0.145*x1**2 + 0.042*x1*x2 + 0.034*x1*x3 + 0.061*x1 + 0.151*x2**2 - 0.275*x2*x3 + 0.018*x2 + 0.134*x3**2 - 0.075*x3 - 0.026)) + 0.323,568
