,max_deg_input,max_deg_output,max_deg_input_denominator,max_deg_output_denominator,max_deg_output_polynomials_specific,max_deg_output_polynomials_denominator_specific,width,function_names,maximal_potence,maximal_n_functions,model,maxiter1,maxiter2,target_noise,feature_noise,optimizer,pruning_iterations,pruning_cut_off,classifier,local_minimizer,maxiter_per_dim_local_minimizer,max_dataset_length,lambda_1,repetitions,parallel,n_processes,lambda_1_cut,lambda_1_piecewise,device,accuracy,time_limit,evaluations_limit,iterative_finetuning,max_n_active_parameters,lambda_1_finetuning,seed,dataset,target_formula,estimated_formula,relative_l2_train,relative_l2_val,relative_l2_test,r_squared_val,r_squared_test,success,training_time,n_active_coefficients,n_active_coefficients_reduced,relative_l2_distance_test_reduced,r_squared_test_reduced,r_squared_val_reduced,best_formula_reduced,n_evaluations
27,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234567,feynman_II_24_17,sqrt(omega**2/c**2-pi**2/d**2),0.035*x0 - 0.001*x1 + 0.005*x2 + 2.426*sqrt(Abs((0.007*x0**3*x1 - 0.094*x0**3*x2 + 0.022*x0**3 + 0.018*x0**2*x1**2 + 0.002*x0**2*x1*x2 + 0.128*x0**2*x1 + 0.004*x0**2*x2 + 0.089*x0**2 + 0.028*x0*x1**2*x2 + 0.002*x0*x1*x2 - 0.008*x0*x2**3 + 0.001*x0*x2**2 + 0.001*x1**3 + 0.007*x1**2*x2**2 + 0.001*x1*x2**2 + 0.001*x2**2 + 0.001*x2)/(-0.011*x0**3*x1 + 0.005*x0**3*x2 + 0.052*x0**2*x1**2 + 0.001*x0**2*x1*x2 + 0.022*x0**2*x1 - 0.013*x0**2*x2**2 - 0.014*x0**2*x2 - 0.001*x0**2 + 0.025*x0*x1**3 - 0.839*x0*x1**2*x2 + 0.219*x0*x1**2 + 0.063*x0*x1*x2**2 + 0.172*x0*x1*x2 + 0.01*x0*x2**3 - 0.001*x0*x2**2 - 0.025*x0*x2 + 0.367*x1**3*x2 - 0.002*x1**3 - 0.081*x1**2*x2**2 + 0.239*x1**2*x2 - 0.001*x1**2 - 0.057*x1*x2**3 + 0.065*x1*x2**2 + 0.002*x1*x2 - 0.003*x1 + 0.008*x2**3 - 0.064*x2**2))),0.0010148643309551293,0.0010350597090543266,0.0010403578217656694,0.9999989072576934,0.9999989176556027,False,127.626,69,69,0.0010403578217656694,0.9999989176556027,0.9999988995580781,0.035*x0 - 0.001*x1 + 0.005*x2 + 2.426*sqrt(Abs((0.007*x0**3*x1 - 0.094*x0**3*x2 + 0.022*x0**3 + 0.018*x0**2*x1**2 + 0.002*x0**2*x1*x2 + 0.128*x0**2*x1 + 0.004*x0**2*x2 + 0.089*x0**2 + 0.028*x0*x1**2*x2 + 0.002*x0*x1*x2 - 0.008*x0*x2**3 + 0.001*x0*x2**2 + 0.001*x1**3 + 0.007*x1**2*x2**2 + 0.001*x1*x2**2 + 0.001*x2**2 + 0.001*x2)/(-0.011*x0**3*x1 + 0.005*x0**3*x2 + 0.052*x0**2*x1**2 + 0.001*x0**2*x1*x2 + 0.022*x0**2*x1 - 0.013*x0**2*x2**2 - 0.014*x0**2*x2 - 0.001*x0**2 + 0.025*x0*x1**3 - 0.839*x0*x1**2*x2 + 0.219*x0*x1**2 + 0.063*x0*x1*x2**2 + 0.172*x0*x1*x2 + 0.01*x0*x2**3 - 0.001*x0*x2**2 - 0.025*x0*x2 + 0.367*x1**3*x2 - 0.002*x1**3 - 0.081*x1**2*x2**2 + 0.239*x1**2*x2 - 0.001*x1**2 - 0.057*x1*x2**3 + 0.065*x1*x2**2 + 0.002*x1*x2 - 0.003*x1 + 0.008*x2**3 - 0.064*x2**2))),67955
28,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,8.708987664220342e-08,7.832592190057297e-08,8.233717402105225e-08,0.9999999999999934,0.9999999999999932,True,313.581,127,2,8.194928389880747e-08,0.9999999999999933,0.9999999999999934,6.283*x0*x2*x3*x4/x1,107738
29,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,9.233591599252569e-08,8.112624380836223e-08,8.085999806343956e-08,0.9999999999999931,0.9999999999999934,True,312.972,127,2,8.067012477174012e-08,0.9999999999999934,0.999999999999993,6.283*x0*x2*x3*x4/x1,107160
30,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,7.197234037342323e-08,8.318726296569583e-08,8.216974940917523e-08,0.9999999999999933,0.9999999999999932,True,311.664,127,2,8.217278108039154e-08,0.9999999999999932,0.999999999999993,6.283*x0*x2*x3*x4/x1,106756
31,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,8.40185084225441e-08,8.416434268248949e-08,8.20125214261858e-08,0.9999999999999928,0.9999999999999932,True,310.27,127,2,8.00744757251391e-08,0.9999999999999936,0.9999999999999934,6.283*x0*x2*x3*x4/x1,106411
32,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12345,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,7.640914710260157e-08,8.235129493106931e-08,8.23912695946828e-08,0.9999999999999937,0.9999999999999932,True,313.456,127,2,8.265863987549875e-08,0.9999999999999931,0.9999999999999934,6.283*x0*x2*x3*x4/x1,107626
33,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123456,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,8.54185204831606e-08,8.29028569743139e-08,8.396465549052809e-08,0.9999999999999927,0.9999999999999929,True,310.461,127,2,8.138820734600738e-08,0.9999999999999933,0.9999999999999933,6.283*x0*x2*x3*x4/x1,106430
34,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234567,feynman_II_34_29b,g_*mom*B*Jz/(h/(2*pi)),6.283*x0*x2*x3*x4/x1,8.295942870099237e-08,7.944042419297621e-08,8.315018112598593e-08,0.9999999999999934,0.9999999999999931,True,308.958,127,2,8.325992968816948e-08,0.9999999999999931,0.9999999999999934,6.283*x0*x2*x3*x4/x1,106008
35,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1,feynman_I_12_5,q2*Ef,1.0*x0*x1,7.540837010258198e-08,7.728604013910397e-08,7.7782478697159e-08,0.999999999999994,0.999999999999994,True,46.326,6,1,7.779977724279659e-08,0.9999999999999939,0.999999999999994,1.0*x0*x1,51491
36,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12,feynman_I_12_5,q2*Ef,1.0*x0*x1,7.535433924674628e-08,7.702709209541486e-08,7.716910862563646e-08,0.9999999999999942,0.999999999999994,True,44.763,6,1,7.717950521387133e-08,0.999999999999994,0.999999999999994,1.0*x0*x1,50638
37,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123,feynman_I_12_5,q2*Ef,1.0*x0*x1,7.631120591643319e-08,7.73121383627901e-08,7.681221920653791e-08,0.999999999999994,0.9999999999999941,True,45.069,6,1,7.683693163506314e-08,0.9999999999999941,0.999999999999994,1.0*x0*x1,50723
38,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234,feynman_I_12_5,q2*Ef,1.0*x0*x1,7.831879398657196e-08,7.742771327108693e-08,7.685478538581122e-08,0.9999999999999941,0.9999999999999941,True,46.201,6,1,7.688643658187837e-08,0.9999999999999941,0.9999999999999941,1.0*x0*x1,52070
39,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12345,feynman_I_12_5,q2*Ef,1.0*x0*x1,7.603289412861757e-08,7.7767729388618e-08,7.70093984727633e-08,0.999999999999994,0.9999999999999941,True,45.251,6,1,7.703425616495669e-08,0.9999999999999941,0.9999999999999939,1.0*x0*x1,50825
40,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123456,feynman_I_12_5,q2*Ef,1.0*x0*x1,7.842624333456811e-08,7.83657284565987e-08,7.609279309456238e-08,0.9999999999999939,0.9999999999999942,True,46.509,6,1,7.608945475036767e-08,0.9999999999999942,0.999999999999994,1.0*x0*x1,52566
41,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234567,feynman_I_12_5,q2*Ef,1.0*x0*x1,8.011669253002565e-08,7.640779408477368e-08,7.733017808634176e-08,0.999999999999994,0.999999999999994,True,45.352,6,1,7.73371557583225e-08,0.999999999999994,0.999999999999994,1.0*x0*x1,50997
42,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1,feynman_I_18_4,(m1*r1+m2*r2)/(m1+m2),(0.707*x0*x2 + 0.707*x1*x3)/(0.707*x0 + 0.707*x1),7.702501801679651e-08,7.636552790953523e-08,7.662478424045669e-08,0.9999999999999941,0.9999999999999941,True,119.084,20,4,7.66309168496969e-08,0.9999999999999941,0.9999999999999941,(0.707*x0*x2 + 0.707*x1*x3)/(0.707*x0 + 0.707*x1),84612
43,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12,feynman_I_18_4,(m1*r1+m2*r2)/(m1+m2),(-0.707*x0*x2 - 0.707*x1*x3)/(-0.707*x0 - 0.707*x1),7.672596953461475e-08,8.039123821112847e-08,8.094969198583896e-08,0.9999999999999936,0.9999999999999934,True,117.007,20,4,8.017384858295139e-08,0.9999999999999936,0.9999999999999938,(-0.707*x0*x2 - 0.707*x1*x3)/(-0.707*x0 - 0.707*x1),83272
44,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123,feynman_I_18_4,(m1*r1+m2*r2)/(m1+m2),(-0.707*x0*x2 - 0.707*x1*x3)/(-0.707*x0 - 0.707*x1),7.879469241974526e-08,7.706573858844007e-08,7.667544972194542e-08,0.9999999999999942,0.9999999999999941,True,116.603,20,4,7.667635913153994e-08,0.9999999999999941,0.9999999999999942,(-0.707*x0*x2 - 0.707*x1*x3)/(-0.707*x0 - 0.707*x1),83139
45,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234,feynman_I_18_4,(m1*r1+m2*r2)/(m1+m2),(-0.707*x0*x2 - 0.707*x1*x3)/(-0.707*x0 - 0.707*x1),2.6382218918807116e-07,2.974872282979942e-07,2.9900732213023333e-07,0.9999999999999155,0.9999999999999106,True,116.76,20,4,7.628143043831672e-08,0.9999999999999942,0.9999999999999941,(-0.707*x0*x2 - 0.707*x1*x3)/(-0.707*x0 - 0.707*x1),83296
46,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12345,feynman_I_18_4,(m1*r1+m2*r2)/(m1+m2),(-0.707*x0*x2 - 0.707*x1*x3)/(-0.707*x0 - 0.707*x1),7.589157555962791e-08,7.585186451225935e-08,7.650794102878578e-08,0.9999999999999942,0.9999999999999941,True,115.057,20,4,7.651730931671645e-08,0.9999999999999941,0.9999999999999941,(-0.707*x0*x2 - 0.707*x1*x3)/(-0.707*x0 - 0.707*x1),81970
47,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123456,feynman_I_18_4,(m1*r1+m2*r2)/(m1+m2),(0.707*x0*x2 + 0.707*x1*x3)/(0.707*x0 + 0.707*x1),7.448749358807873e-08,7.865019442968304e-08,7.803678430160398e-08,0.9999999999999938,0.9999999999999939,True,116.972,20,4,7.86987228401522e-08,0.9999999999999938,0.9999999999999938,(0.707*x0*x2 + 0.707*x1*x3)/(0.707*x0 + 0.707*x1),83500
48,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234567,feynman_I_18_4,(m1*r1+m2*r2)/(m1+m2),(0.707*x0*x2 + 0.707*x1*x3)/(0.707*x0 + 0.707*x1),7.210182642410391e-08,7.708973031398931e-08,7.656044850412192e-08,0.9999999999999941,0.9999999999999941,True,117.39,20,4,7.669178576123805e-08,0.9999999999999941,0.9999999999999941,(0.707*x0*x2 + 0.707*x1*x3)/(0.707*x0 + 0.707*x1),83589
49,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(0.001*x0**2*x1 - 0.001*x0**2*x3 + 0.001*x0**2 - 0.002*x0*x1*x2 - 0.002*x0*x1 + 0.002*x0*x2**2 + 0.001*x0*x2*x3 - 0.006*x0*x2 + 0.009*x0*x3 - 0.007*x0 + 0.001*x1**2*x2 + 0.002*x1**2*x3 - 0.005*x1**2 + 0.001*x1*x2**2 - 0.002*x1*x2*x3 + 0.004*x1*x2 - 0.001*x1*x3**2 + 0.02*x1 - 0.002*x2**3 - 0.317*x2**2*x3 + 0.002*x2**2 - 0.002*x2 + 0.001*x3**3 - 0.004*x3**2 - 0.006*x3 - 0.002)/(0.001*x0**2*x1 + 0.001*x0**2*x2 - 0.001*x0**2*x3 + 0.005*x0**2 - 0.998*x0*x1**2 - 0.001*x0*x1*x2 - 0.002*x0*x1*x3 + 0.011*x0*x1 - 0.001*x0*x2**2 + 0.003*x0*x2 + 0.007*x0*x3 - 0.042*x0 + 0.002*x1**3 - 0.002*x1**2*x2 - 0.005*x1**2*x3 + 0.021*x1**2 - 0.001*x1*x2**2 + 0.004*x1*x2*x3 - 0.001*x1*x2 + 0.002*x1*x3**2 - 0.014*x1*x3 - 0.021*x1 + 0.001*x2**3 - 0.004*x2**2 - 0.001*x2*x3**2 + 0.002*x2*x3 + 0.01*x2 - 0.002*x3**2 + 0.003*x3 + 0.025),0.00018240138072944586,0.0011567906774081753,0.0008912932490277313,0.9999994641370775,0.9999992055963443,False,189.072,70,2,1.1494205021373768e-07,0.9999999999999868,0.9999999999999886,0.318*x2**2*x3/(x0*x1**2),89983
50,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(0.001*x0**2*x2 - 0.001*x0**2 - 0.001*x0*x1*x2 - 0.001*x0*x1*x3 + 0.004*x0*x1 - 0.001*x0*x2**2 + 0.002*x0*x2 + 0.002*x0*x3 + 0.001*x0 + 0.001*x1**3 - 0.001*x1**2*x2 - 0.003*x1**2*x3 + 0.001*x1*x2**2 + 0.002*x1*x2*x3 + 0.003*x1*x3**2 + 0.002*x1*x3 + 0.319*x2**2*x3 - 0.002*x2**2 - 0.003*x2*x3 - 0.003*x2 - 0.002*x3**2 - 0.002*x3 - 0.005)/(0.002*x0**2 + 0.997*x0*x1**2 - 0.001*x0*x1*x2 + 0.003*x0*x1*x3 + 0.008*x0*x1 + 0.002*x0*x2 - 0.002*x0*x3 - 0.014*x0 - 0.003*x1**3 + 0.003*x1**2*x3 + 0.012*x1**2 + 0.001*x1*x2**2 - 0.002*x1*x2*x3 + 0.006*x1*x2 - 0.001*x1*x3**2 + 0.005*x1*x3 - 0.062*x1 - 0.004*x2**2 + 0.002*x2*x3 + 0.006*x2 - 0.005*x3 + 0.033),0.00015464154276400866,0.0003191004798865613,0.0004765497049741476,0.9999998120801689,0.9999997729003787,False,188.755,70,2,1.0890394464847392e-07,0.9999999999999881,0.9999999999999886,0.318*x2**2*x3/(x0*x1**2),89895
51,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(0.001*x0**3 - 0.002*x0**2*x2 - 0.005*x0**2 - 0.001*x0*x1**2 - 0.002*x0*x1*x2 + 0.009*x0*x1 + 0.001*x0*x2*x3 + 0.009*x0*x2 - 0.001*x0*x3**2 + 0.001*x0*x3 - 0.006*x0 - 0.002*x1**2*x2 + 0.001*x1**2 + 0.002*x1*x2**2 + 0.001*x1*x2*x3 + 0.003*x1*x2 - 0.013*x1 + 0.318*x2**2*x3 - 0.004*x2*x3 - 0.002*x2 + 0.004*x3**2 - 0.001*x3)/(-0.002*x0**2*x1 + 0.001*x0**2*x3 + 0.001*x0**2 + 0.998*x0*x1**2 - 0.001*x0*x1*x2 + 0.02*x0*x1 + 0.004*x0*x2 + 0.001*x0*x3 - 0.021*x0 - 0.003*x1**3 + 0.004*x1**2*x2 + 0.001*x1**2*x3 - 0.002*x1*x2**2 - 0.001*x1*x2*x3 + 0.007*x1*x2 - 0.001*x1*x3**2 + 0.005*x1*x3 - 0.031*x1 + 0.001*x2**2 - 0.002*x2*x3 - 0.008*x2 + 0.003*x3**2 - 0.009*x3 + 0.04),0.00023859532437675216,0.0004942767998021786,0.0003626125353980888,0.9999998796693461,0.9999998685121492,False,187.722,70,2,1.0671487112998395e-07,0.9999999999999886,0.9999999999999887,0.318*x2**2*x3/(x0*x1**2),89313
52,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,1234,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(-0.001*x0**3 + 0.001*x0**2*x1 + 0.001*x0**2*x2 + 0.005*x0**2 - 0.002*x0*x1**2 + 0.001*x0*x1*x2 + 0.001*x0*x1*x3 + 0.001*x0*x2**2 - 0.001*x0*x2*x3 - 0.01*x0*x2 - 0.002*x0*x3 - 0.005*x0 + 0.003*x1**2*x2 - 0.001*x1**2 - 0.003*x1*x2**2 + 0.002*x1*x2*x3 - 0.002*x1*x3 - 0.001*x2**3 - 0.319*x2**2*x3 + 0.007*x2**2 + 0.001*x2*x3 + 0.003*x2 + 0.001*x3**2 + 0.001)/(-0.002*x0**2 - 0.997*x0*x1**2 - 0.001*x0*x1*x2 + 0.002*x0*x1*x3 - 0.012*x0*x1 + 0.005*x0*x2 - 0.001*x0*x3 + 0.002*x0 + 0.005*x1**3 - 0.009*x1**2*x2 + 0.001*x1**2*x3 + 0.011*x1**2 - 0.001*x1*x2*x3 + 0.021*x1*x2 - 0.001*x1*x3**2 + 0.004*x1*x3 - 0.044*x1 - 0.001*x2*x3 - 0.015*x2 + 0.002*x3**2 - 0.009*x3 + 0.046),0.00018120075129071775,0.0002959149032232701,0.00031834375355179454,0.9999999219740836,0.9999998986572546,False,191.588,70,2,1.1024759001898402e-07,0.9999999999999879,0.9999999999999882,0.318*x2**2*x3/(x0*x1**2),91835
53,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,12345,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(-0.001*x0**2*x2 - 0.001*x0*x1*x2 + 0.001*x0*x1*x3 + 0.001*x0*x2**2 + 0.001*x0*x2*x3 + 0.002*x0*x2 - 0.001*x0*x3 + 0.001*x1**2 + 0.001*x1*x2*x3 - 0.001*x1*x2 - 0.001*x1*x3**2 + 0.317*x2**2*x3 - 0.001*x2**2 + 0.001*x2*x3**2 - 0.001*x2*x3 + 0.001*x2 + 0.001*x3)/(-0.001*x0**2 + 1.0*x0*x1**2 + 0.001*x0*x1*x3 - 0.004*x0*x1 - 0.002*x0*x3 + 0.009*x0 + 0.002*x1**2*x2 - 0.006*x1**2 - 0.002*x1*x2*x3 + 0.004*x1*x2 + 0.001*x1*x3**2 + 0.001*x1*x3 + 0.002*x1 + 0.002*x2**2 + 0.001*x2*x3 - 0.01*x2 + 0.001*x3**2 - 0.003*x3 + 0.007),8.86159573407091e-05,0.000176016696163854,0.00018790489020790768,0.9999999720852163,0.9999999646917522,False,189.213,70,2,1.0864713876358624e-07,0.9999999999999882,0.9999999999999883,0.318*x2**2*x3/(x0*x1**2),90330
54,2,4,2,3,"[1, 1, 1]","[1, 1, 1]",1,"['sqrt', 'cos', 'exp']",3,1,ParFamTorch,2000,0,0.0,0.0,basinhopping,1,0.01,,BFGS,100,1000,0.001,1,False,4,0,0.0,cpu,0.0001,4800,1000000,True,10,0.01,123456,feynman_I_38_12,4*pi*epsilon*(h/(2*pi))**2/(m*q**2),(-0.001*x0**2*x2 - 0.001*x0**2*x3 + 0.003*x0**2 - 0.001*x0*x1**2 + 0.001*x0*x1*x2 + 0.001*x0*x1*x3 + 0.004*x0*x1 + 0.001*x0*x2**2 - 0.001*x0*x2*x3 + 0.003*x0*x2 - 0.014*x0 + 0.001*x1**2*x2 + 0.001*x1**2 - 0.001*x1*x2**2 - 0.001*x1*x2*x3 + 0.003*x1*x2 + 0.001*x1*x3**2 - 0.007*x1*x3 + 0.002*x2**3 - 0.316*x2**2*x3 - 0.011*x2**2 - 0.002*x2*x3 - 0.001*x3**3 + 0.004*x3**2 + 0.008)/(-0.001*x0**3 - 0.002*x0**2*x1 + 0.001*x0**2*x2 + 0.001*x0**2 - 0.998*x0*x1**2 + 0.007*x0*x1*x2 + 0.001*x0*x1*x3 - 0.025*x0*x1 - 0.001*x0*x2**2 - 0.001*x0*x2*x3 + 0.002*x0*x2 - 0.001*x0*x3**2 + 0.007*x0*x3 - 0.009*x0 + 0.002*x1**2*x2 - 0.015*x1**2 - 0.001*x1*x2**2 - 0.002*x1*x2*x3 + 0.007*x1*x2 - 0.002*x1*x3**2 + 0.023*x1*x3 - 0.032*x1 + 0.003*x2**2 + 0.001*x2*x3**2 - 0.001*x2*x3 - 0.015*x2 - 0.004*x3**2 + 0.001*x3 + 0.039),0.00010449730016287124,0.000668471247527039,0.0005473361084984986,0.9999996529281734,0.9999997004231843,False,189.005,70,2,1.0692191647834804e-07,0.9999999999999886,0.9999999999999882,0.318*x2**2*x3/(x0*x1**2),90129
